世代,ペナルティ関数値,総移動コスト
1.0,460.0,1074.0
2.0,448.0,1537.82
3.0,391.0,1397.44
4.0,391.0,1397.44
5.0,357.0,1529.01
6.0,342.0,1525.36
7.0,341.0,1529.93
8.0,341.0,1529.93
9.0,341.0,1529.93
10.0,338.0,1487.68
11.0,333.0,1556.39
12.0,328.0,1562.95
13.0,317.0,1550.02
14.0,317.0,1538.4
15.0,288.0,1547.82
16.0,242.0,1550.28
17.0,242.0,1550.28
18.0,223.0,1552.23
19.0,220.0,1548.17
20.0,220.0,1548.17
21.0,220.0,1548.17
22.0,220.0,1548.17
23.0,205.0,1545.65
24.0,205.0,1556.83
25.0,205.0,1556.83
26.0,204.0,1563.32
27.0,204.0,1563.32
28.0,204.0,1563.32
29.0,204.0,1563.32
30.0,204.0,1563.32
31.0,204.0,1563.32
32.0,204.0,1563.32
33.0,204.0,1563.32
34.0,201.0,1559.23
35.0,199.0,1564.2
36.0,199.0,1564.2
37.0,193.0,1546.91
38.0,193.0,1554.48
39.0,192.0,1554.94
40.0,192.0,1554.94
41.0,192.0,1554.94
42.0,185.0,1737.59
43.0,175.0,1743.45
44.0,175.0,1743.45
45.0,175.0,1743.45
46.0,175.0,1743.45
47.0,126.0,1739.64
48.0,126.0,1739.64
49.0,126.0,1739.64
50.0,126.0,1739.64
51.0,126.0,1739.64
52.0,126.0,1739.64
53.0,126.0,1739.64
54.0,126.0,1739.64
55.0,126.0,1739.64
56.0,126.0,1739.64
57.0,126.0,1739.64
58.0,109.0,1744.57
59.0,109.0,1744.57
60.0,109.0,1744.57
61.0,109.0,1744.57
62.0,109.0,1744.57
63.0,109.0,1744.57
64.0,109.0,1744.57
65.0,109.0,1744.57
66.0,99.0,1741.77
67.0,99.0,1741.77
68.0,99.0,1741.77
69.0,99.0,1741.77
70.0,99.0,1741.77
71.0,99.0,1741.77
72.0,99.0,1741.77
73.0,99.0,1741.77
74.0,99.0,1741.77
75.0,99.0,1749.89
76.0,94.0,1570.42
77.0,94.0,1570.42
78.0,94.0,1570.42
79.0,83.0,1717.94
80.0,83.0,1717.94
81.0,83.0,1717.94
82.0,79.0,1700.36
83.0,76.0,1711.25
84.0,76.0,1711.25
85.0,76.0,1711.25
86.0,74.0,1712.11
87.0,72.0,1722.31
88.0,72.0,1722.31
89.0,72.0,1722.31
90.0,72.0,1722.31
91.0,72.0,1722.31
92.0,71.0,1710.87
93.0,71.0,1710.87
94.0,71.0,1710.87
95.0,71.0,1710.87
96.0,71.0,1724.26
97.0,71.0,1710.54
98.0,71.0,1710.15
99.0,71.0,1710.15
100.0,71.0,1710.15
