世代,ペナルティ関数値,総移動コスト
1.0,652.0,1148.0
2.0,652.0,1148.0
3.0,636.0,1345.15
4.0,636.0,1345.15
5.0,614.0,1359.56
6.0,614.0,1359.56
7.0,586.0,1354.81
8.0,488.0,1363.6
9.0,486.0,1358.28
10.0,486.0,1358.28
11.0,448.0,1350.18
12.0,448.0,1350.18
13.0,448.0,1350.18
14.0,448.0,1350.18
15.0,448.0,1350.18
16.0,448.0,1350.18
17.0,402.0,1382.43
18.0,402.0,1382.43
19.0,402.0,1382.43
20.0,364.0,1383.42
21.0,364.0,1383.42
22.0,364.0,1383.42
23.0,364.0,1383.42
24.0,364.0,1383.42
25.0,364.0,1383.42
26.0,364.0,1383.42
27.0,364.0,1383.42
28.0,362.0,1385.13
29.0,352.0,1358.29
30.0,350.0,1382.92
31.0,350.0,1382.92
32.0,318.0,1371.93
33.0,318.0,1371.93
34.0,318.0,1371.93
35.0,312.0,1371.34
36.0,278.0,1371.34
37.0,278.0,1371.34
38.0,278.0,1371.34
39.0,278.0,1371.34
40.0,278.0,1371.34
41.0,278.0,1371.34
42.0,278.0,1371.34
43.0,278.0,1371.34
44.0,278.0,1371.34
45.0,256.0,1395.45
46.0,256.0,1395.45
47.0,256.0,1395.45
48.0,256.0,1395.45
49.0,256.0,1395.45
50.0,256.0,1395.45
51.0,256.0,1395.45
52.0,256.0,1395.45
53.0,256.0,1395.45
54.0,244.0,1381.25
55.0,244.0,1381.25
56.0,220.0,1376.21
57.0,212.0,1389.99
58.0,212.0,1389.99
59.0,204.0,1383.96
60.0,204.0,1383.96
61.0,200.0,1418.36
62.0,200.0,1418.36
63.0,200.0,1418.36
64.0,200.0,1418.36
65.0,200.0,1418.36
66.0,186.0,1451.63
67.0,182.0,1416.48
68.0,182.0,1416.48
69.0,182.0,1416.48
70.0,182.0,1416.48
71.0,174.0,1379.59
72.0,174.0,1379.59
73.0,174.0,1379.59
74.0,172.0,1384.16
75.0,172.0,1384.16
76.0,172.0,1384.16
77.0,172.0,1384.16
78.0,172.0,1384.16
79.0,172.0,1384.16
80.0,156.0,1402.33
81.0,156.0,1402.33
82.0,156.0,1402.33
83.0,144.0,1394.27
84.0,144.0,1417.65
85.0,142.0,1400.24
86.0,142.0,1400.24
87.0,142.0,1400.24
88.0,142.0,1400.24
89.0,142.0,1400.24
90.0,136.0,1418.96
91.0,136.0,1418.96
92.0,136.0,1418.96
93.0,136.0,1418.96
94.0,136.0,1418.96
95.0,136.0,1418.96
96.0,122.0,1438.55
97.0,122.0,1438.55
98.0,122.0,1438.55
99.0,122.0,1438.55
100.0,122.0,1438.55
